DATA;CONTA; VALOR ;MINISTÉRIO;TRANSAÇÃO;MOVIMENTO;VERSAO
2026/04/13;SICREDI;1430.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/04/20;SICREDI;1490.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/04/20;SICREDI;735.00;PROJETOS;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/04/13;SICREDI;-735.00;PROJETOS;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2026/04/13;MPAGO;735.00;PROJETOS;ENTRE CONTAS;EXTRAORDINÁRIO;REALIZADO
2026/04/13;MPAGO;-735.00;PROJETOS;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2026/04/13;AP.MPAGO;735.00;PROJETOS;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2026/04/20;AP.SICREDI;318.46;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/04/20;MPAGO;-26.90;LOUVOR;SAÍDAS;ORDINÁRIO;REALIZADO
2026/04/20;AP.MPAGO;129.47;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/04/22;SICREDI;350.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/04/27;SICREDI;1280.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/04/20;SICREDI;-78.36;FINANCEIRO;SAÍDAS;ORDINÁRIO;REALIZADO
2026/04/27;AP.SICREDI;255.35;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/04/27;AP.MPAGO;111.03;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/04/27;SICREDI;-3825.00;ALUGUEL;SAÍDAS;ORDINÁRIO;REALIZADO
2026/04/27;SICREDI;-424.50;FINANCEIRO;SAÍDAS;ORDINÁRIO;REALIZADO
2026/04/29;SICREDI;600.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/04/29;AP.SICREDI;191.85;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/04/27;AP.MPAGO;44.49;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/04/30;SICREDI;1840.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/04/30;SICREDI;-144.86;BOAS VINDAS;SAÍDAS;ORDINÁRIO;REALIZADO
2026/04/30;AP.SICREDI;62.99;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/05/04;SICREDI;600.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/05/05;SICREDI;100.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/05/06;SICREDI;300.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/05/08;SICREDI;1000.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/05/11;SICREDI;4250.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/05/12;SICREDI;2400.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/05/13;SICREDI;900.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/05/18;SICREDI;4257.92;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/05/19;SICREDI;411.08;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/05/31;SICREDI;3358.90;MISSÕES;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/05/04;SICREDI;-100.00;MISSÕES;SAÍDAS;ORDINÁRIO;REALIZADO
2026/05/04;SICREDI;-79.00;INFANTIL;SAÍDAS;ORDINÁRIO;REALIZADO
2026/05/11;SICREDI;-10698.00;PREBENDA BRUTA;SAÍDAS;ORDINÁRIO;REALIZADO
2026/05/12;SICREDI;-83.00;SOCIAL;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2026/05/18;SICREDI;-144.08;BOAS VINDAS;SAÍDAS;ORDINÁRIO;REALIZADO
2026/05/18;SICREDI;-300.00;INFANTIL;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2026/05/20;SICREDI;-78.36;FINANCEIRO;SAÍDAS;ORDINÁRIO;REALIZADO
2026/05/26;SICREDI;-3825.00;ALUGUEL;SAÍDAS;ORDINÁRIO;REALIZADO
2026/05/26;SICREDI;-140.00;EVENTOS;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2026/05/31;AP.SICREDI;1266.34;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/05/06;MPAGO;3000.00;CAMPANHAS;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/05/04;MPAGO;1348.00;PROJETOS;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2026/05/04;MPAGO;-1348.00;PROJETOS;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2026/05/04;AP.MPAGO;1348.00;PROJETOS;ENTRE CONTAS;ORDINÁRIO;REALIZADO
2026/05/04;MPAGO;683.50;SOCIAL;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/05/04;MPAGO;-683.50;SOCIAL;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2026/05/11;MPAGO;500.00;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/05/17;MPAGO;600.99;MISSÕES;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/05/19;MPAGO;-26.90;LOUVOR;SAÍDAS;ORDINÁRIO;REALIZADO
2026/05/17;MPAGO;0.97;OFERTAS;ENTRADAS;ORDINÁRIO;REALIZADO
2026/05/20;AP.MPAGO;472.23;FINANCEIRO;ENTRADAS;EXTRAORDINÁRIO;REALIZADO
2026/05/20;AP.MPAGO;-300.00;CAMPANHAS;SAÍDAS;EXTRAORDINÁRIO;REALIZADO
2026/05/31;SICREDI;-424.50;FINANCEIRO;SAÍDAS;ORDINÁRIO;REALIZADO
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
